92-U-233(n,&gamma;) ENDF/B-VII.1
94.2421,15.7542
94.2837,11.3473
94.3189,8.42078
94.3497,6.45169
94.3806,4.96744
94.408,3.98565
94.4386,3.18469
94.4688,2.62624
94.504,2.18128
94.5392,1.88761
94.5794,1.67135
94.6278,1.51621
94.6853,1.42374
94.7428,1.40099
94.8034,1.44656
94.8641,1.58304
94.9096,1.77673
94.9475,2.03144
94.9855,2.41134
95.0214,2.93344
95.0573,3.66726
95.0932,4.66849
95.1323,6.11673
95.1786,8.33996
95.2609,13.2774
95.3287,17.1564
95.3814,19.0218
95.4159,19.3971
95.4631,18.7198
95.5059,17.0552
95.5882,12.2805
95.6587,8.17268
95.7055,6.01291
95.7455,4.60875
95.7782,3.74018
95.8155,3.00917
95.8564,2.4536
95.8973,2.08426
95.9382,1.84215
95.9872,1.66134
96.0363,1.55753
96.1126,1.49108
96.1435,1.48758
96.2362,1.53829
96.3598,1.7202
96.5982,2.19334
96.7116,2.28721
96.7262,2.28864
96.9123,2.17145
97.0577,2.10975
97.1594,2.1922
97.2612,2.42731
97.3484,2.80217
97.4211,3.31508
97.4793,3.96117
97.5211,4.65435
97.5574,5.51343
97.5938,6.74112
97.6256,8.2609
97.6574,10.3697
97.6865,12.9887
97.7156,16.4533
97.7483,21.5918
97.7828,28.68
97.821,38.6619
97.8725,55.3959
97.9655,88.6069
98.0156,101.868
98.0614,107.366
98.0714,107.563
98.1174,103.747
98.1625,93.3757
98.2451,65.0398
98.3102,42.9883
98.3527,31.5049
98.3877,24.2094
98.4178,19.4576
98.4478,15.9434
98.4779,13.4878
98.5079,11.9087
98.5379,11.0409
98.573,10.7387
98.618,11.1866
98.6781,12.6858
98.7661,15.1659
98.8269,15.954
98.8344,15.9639
98.8917,15.3473
98.9489,13.6539
99.0934,7.83304
99.1491,6.13905
99.1925,5.19706
99.2359,4.56026
99.2902,4.10907
99.3469,3.92805
99.3753,3.91219
99.6445,4.29788
99.8043,4.39424
99.9079,4.74225
100.106,5.88727
100.159,5.99686
100.222,5.874
100.296,5.37367
100.519,2.9933
100.603,2.30368
100.676,1.85911
100.75,1.53949
100.833,1.28673
100.927,1.08931
101.045,0.924037
101.182,0.798515
101.354,0.700108
101.57,0.63129
101.828,0.600648
101.849,0.600324
102.032,0.612707
102.194,0.652795
102.328,0.721213
102.436,0.817868
102.517,0.934995
102.584,1.08367
102.646,1.28818
102.695,1.52502
102.743,1.83374
102.79,2.25099
102.845,2.9096
102.905,3.86162
103.06,6.81991
103.117,7.59796
103.177,7.90241
103.225,7.70979
103.292,6.85406
103.461,3.68498
103.521,2.8049
103.569,2.26655
103.619,1.85328
103.669,1.55755
103.73,1.31113
103.785,1.16758
103.84,1.07252
103.926,0.988252
104.013,0.959435
104.119,0.985725
104.21,1.06856
104.28,1.18583
104.361,1.39609
104.441,1.70658
104.51,2.07522
104.565,2.49756
104.61,2.98941
104.653,3.66716
104.694,4.5905
104.733,5.7958
104.776,7.5589
104.842,10.9148
104.923,15.191
104.976,17.087
105.017,17.5734
105.064,16.9873
105.113,15.2579
105.253,7.95021
105.3,6.03772
105.342,4.75569
105.379,3.94097
105.416,3.38012
105.463,2.95098
105.519,2.71536
105.549,2.68049
105.605,2.75689
105.66,3.03188
105.707,3.46597
105.744,4.00493
105.786,4.8941
105.823,6.01432
105.864,7.68317
105.905,9.88286
105.957,13.4856
106.09,24.3007
106.147,27.511
106.199,28.5486
106.25,27.6158
106.316,24.0991
106.439,15.5619
106.497,12.5381
106.553,10.6333
106.611,9.51858
106.675,8.97005
106.752,8.80065
106.862,9.08566
106.922,9.69402
106.976,10.7907
107.039,12.8852
107.128,17.1476
107.199,20.5783
107.257,22.1939
107.282,22.3753
107.338,21.5152
107.399,18.7956
107.541,10.0657
107.591,7.63589
107.635,6.07925
107.672,5.12529
107.715,4.39565
107.752,4.04009
107.8,3.86878
107.805,3.86621
107.861,3.99834
107.943,4.56263
108.06,5.54766
108.135,5.87789
108.152,5.8934
108.217,5.73715
108.307,5.0618
108.477,3.39786
108.559,2.79408
108.632,2.40863
108.721,2.11382
108.809,1.96624
108.868,1.93782
108.959,2.00025
109.027,2.14204
109.108,2.44853
109.178,2.87926
109.244,3.48379
109.309,4.30941
109.392,5.69936
109.562,9.03451
109.631,9.88352
109.679,10.0814
109.735,9.8783
109.813,8.93226
109.964,6.39226
110.025,5.62605
110.086,5.15911
110.143,4.98151
110.171,4.96623
110.369,5.23984
110.488,5.05285
110.591,4.88175
110.665,5.05486
110.732,5.59125
110.799,6.5541
110.882,8.31906
111.026,11.8974
111.096,13.0629
111.151,13.3679
111.21,13.0142
111.289,11.5572
111.484,6.42661
111.556,4.94118
111.619,3.95034
111.678,3.26711
111.749,2.68237
111.826,2.25793
111.908,1.9671
111.991,1.79581
112.074,1.71317
112.115,1.69959
112.235,1.75174
112.37,1.94773
112.625,2.47425
112.776,2.62994
112.908,2.59093
113.248,2.251
113.365,2.21585
113.524,2.27316
114.204,3.0023
114.31,3.23034
114.414,3.67181
114.492,4.22692
114.602,5.35625
114.757,7.14663
114.843,7.66023
114.867,7.68699
114.918,7.56135
114.998,6.90793
115.235,3.7316
115.312,2.93393
115.384,2.38981
115.456,2.00846
115.528,1.76403
115.602,1.64828
115.617,1.64279
115.665,1.67595
115.712,1.79782
115.76,2.02654
115.815,2.44695
115.882,3.17122
115.996,4.51906
116.055,4.93651
116.09,5.01123
116.134,4.89429
116.184,4.51426
116.274,3.39878
116.357,2.36863
116.411,1.8501
116.453,1.55082
116.501,1.3099
116.543,1.16857
116.605,1.05202
116.669,0.999707
116.736,0.98728
116.912,1.03906
117.126,1.16768
117.271,1.32978
117.375,1.52784
117.46,1.77496
117.546,2.14165
117.621,2.62311
117.683,3.19223
117.735,3.84489
117.791,4.80978
117.844,6.05616
117.899,7.77373
117.964,10.3971
118.155,19.7937
118.223,21.886
118.269,22.3305
118.322,21.7725
118.393,19.4769
118.579,10.3579
118.643,7.83235
118.698,6.2051
118.751,5.0038
118.805,4.12372
118.861,3.46148
118.929,2.91141
118.988,2.60105
119.061,2.37034
119.135,2.30159
119.2,2.41176
119.248,2.6517
119.289,3.00513
119.329,3.55204
119.37,4.35168
119.41,5.46204
119.454,7.0748
119.507,9.5567
119.64,16.8824
119.696,19.0948
119.753,19.9922
119.758,19.9992
119.806,19.4694
119.87,17.3985
120.034,9.85427
120.102,7.34477
120.165,5.51182
120.229,4.03992
120.285,3.05363
120.336,2.35961
120.379,1.92104
120.425,1.56893
120.476,1.29606
120.528,1.11496
120.589,0.977766
120.651,0.894342
120.733,0.830819
120.844,0.795399
120.881,0.793147
120.986,0.811463
121.091,0.873721
121.184,0.985748
121.268,1.15762
121.339,1.38485
121.413,1.71644
121.516,2.33931
121.644,3.15842
121.726,3.47921
121.787,3.54401
121.942,3.37955
121.988,3.47752
122.034,3.79868
122.075,4.34857
122.116,5.19923
122.162,6.54869
122.223,8.91467
122.323,13.1257
122.378,14.7064
122.426,15.2119
122.475,14.7429
122.527,13.2931
122.676,7.06817
122.722,5.55177
122.763,4.55304
122.803,3.92027
122.832,3.63542
122.876,3.44667
122.889,3.43424
122.958,3.59008
123.075,4.0482
123.125,4.1045
123.2,3.93846
123.301,3.34521
123.424,2.54317
123.487,2.26583
123.558,2.09697
123.593,2.07259
123.656,2.1244
123.724,2.32424
123.781,2.62876
123.838,3.10861
123.883,3.67585
123.929,4.47939
123.974,5.61359
124.015,7.01361
124.055,8.81068
124.103,11.6423
124.156,15.76
124.229,22.7594
124.332,33.0975
124.39,37.1514
124.45,38.6954
124.503,37.4767
124.56,33.7643
124.668,23.1608
124.745,15.7086
124.8,11.505
124.844,8.90983
124.887,6.92281
124.926,5.59031
124.97,4.46686
125.013,3.6478
125.065,2.96195
125.114,2.4864
125.177,2.06558
125.239,1.7681
125.316,1.5084
125.412,1.28683
125.508,1.13946
125.608,1.04108
125.732,0.98436
125.794,0.983293
125.887,1.02443
125.977,1.13229
126.054,1.30959
126.122,1.55534
126.19,1.90542
126.283,2.54939
126.415,3.5294
126.477,3.82854
126.533,3.91995
126.605,3.75894
126.682,3.28622
126.85,1.94106
126.92,1.5017
126.981,1.21973
127.028,1.06293
127.086,0.936811
127.145,0.876292
127.169,0.869981
127.222,0.897487
127.275,0.987114
127.328,1.14663
127.385,1.39893
127.494,2.03781
127.579,2.49793
127.646,2.67882
127.669,2.69138
127.731,2.60109
127.9,1.94184
127.968,1.79467
127.998,1.77702
128.053,1.81251
128.227,2.15407
128.299,2.20103
128.369,2.1362
128.487,1.84684
128.66,1.35345
128.769,1.12783
128.916,0.913701
129.106,0.713034
129.306,0.555241
129.489,0.453653
129.646,0.39586
129.781,0.364359
129.947,0.346275
129.988,0.345442
130.091,0.351585
130.184,0.371937
130.277,0.418141
130.339,0.473278
130.401,0.556328
130.479,0.705396
130.64,1.0974
130.72,1.22796
130.779,1.2604
130.861,1.21793
131.333,0.598155
131.422,0.516645
131.491,0.480277
131.565,0.465551
131.589,0.465239
131.687,0.482064
131.81,0.537049
131.91,0.611876
132.016,0.733484
132.096,0.867688
132.171,1.04282
132.251,1.29612
132.346,1.70337
132.557,2.78002
132.659,3.12028
132.761,3.22842
132.879,3.19953
132.962,3.265
133.038,3.53913
133.099,3.98873
133.159,4.70485
133.228,5.89467
133.423,10.2345
133.495,11.1987
133.537,11.3644
133.585,11.1523
133.659,10.0831
133.853,5.73906
133.92,4.58444
133.986,3.7407
134.042,3.23591
134.11,2.81454
134.211,2.42645
134.331,2.15564
134.51,1.89318
134.666,1.74458
134.809,1.69342
134.906,1.73159
134.991,1.84123
135.075,2.06113
135.15,2.39372
135.213,2.83383
135.277,3.4718
135.341,4.35937
135.415,5.74512
135.61,10.2748
135.676,11.3418
135.741,11.7339
135.816,11.2777
135.894,9.92574
136.068,5.90114
136.14,4.57274
136.208,3.65046
136.265,3.10339
136.328,2.67992
136.413,2.32761
136.489,2.14063
136.642,1.9388
136.859,1.70359
137.253,1.06523
137.468,0.798025
137.667,0.608934
137.825,0.499878
137.962,0.434337
138.145,0.377979
138.369,0.340582
138.599,0.326191
138.649,0.325611
138.874,0.333969
139.098,0.363045
139.273,0.405234
139.448,0.470612
139.897,0.707221
140.077,0.759813
140.384,0.795012
140.556,0.858625
140.743,0.998212
141.113,1.35367
141.371,1.47688
141.511,1.54994
141.604,1.65087
141.72,1.88406
141.822,2.21615
142.086,3.38461
142.197,3.66618
142.23,3.69103
142.333,3.58434
142.546,2.9631
142.6,2.89989
142.655,2.97866
142.698,3.20252
142.74,3.62493
142.774,4.19237
142.809,5.01928
142.844,6.17292
142.879,7.72096
142.921,10.179
142.968,13.7958
143.028,19.6247
143.147,32.0285
143.207,36.2272
143.261,37.5668
143.307,36.5703
143.358,33.3651
143.436,25.6847
143.533,15.4767
143.583,11.1236
143.624,8.36166
143.663,6.29234
143.698,4.87714
143.734,3.79202
143.767,3.05829
143.8,2.51768
143.839,2.06801
143.883,1.72077
143.93,1.47864
143.99,1.28373
144.062,1.14353
144.159,1.03659
144.293,0.965865
144.512,0.936237
144.696,0.965763
144.851,1.05097
144.961,1.17894
145.035,1.32256
145.103,1.53089
145.157,1.791
145.204,2.12661
145.243,2.53273
145.282,3.112
145.318,3.84433
145.354,4.88164
145.386,6.12566
145.423,8.01272
145.459,10.4987
145.497,13.7818
145.543,18.7973
145.611,28.0113
145.725,44.3905
145.789,50.4956
145.837,52.0717
145.889,50.5228
145.949,44.9459
146.049,30.809
146.124,20.3413
146.174,14.6378
146.216,10.7989
146.252,8.31186
146.288,6.39405
146.324,4.95086
146.359,3.8848
146.395,3.10662
146.435,2.48731
146.478,2.02383
146.521,1.70112
146.57,1.44319
146.625,1.24041
146.7,1.05604
146.794,0.909493
146.907,0.804736
147.034,0.743365
147.145,0.726396
147.234,0.744001
147.311,0.805858
147.366,0.899275
147.419,1.04575
147.472,1.27324
147.529,1.61135
147.691,2.82044
147.756,3.13242
147.798,3.19483
147.858,3.07545
147.918,2.75634
148.055,1.78216
148.105,1.51634
148.151,1.36202
148.198,1.29197
148.221,1.28558
148.259,1.31039
148.351,1.48581
148.463,1.71724
148.538,1.77223
148.629,1.69889
148.832,1.33495
148.896,1.28204
148.923,1.27728
149.004,1.32724
149.084,1.47468
149.166,1.72677
149.26,2.13955
149.524,3.63027
149.61,3.91952
149.669,3.97398
149.75,3.84022
149.861,3.33508
150.064,2.11028
150.157,1.66277
150.244,1.34918
150.33,1.12352
150.422,0.957698
150.515,0.846506
150.637,0.75596
150.76,0.710502
150.865,0.698274
150.988,0.711272
151.147,0.775754
151.255,0.860539
151.363,0.993605
151.46,1.16884
151.574,1.46209
151.717,1.9576
151.891,2.57459
152.009,2.80765
152.073,2.83449
152.246,2.71804
152.32,2.77105
152.369,2.92428
152.431,3.30477
152.496,3.96619
152.601,5.4648
152.695,6.74862
152.774,7.37628
152.829,7.48622
152.943,7.13863
153.153,6.07289
153.237,5.29304
153.383,3.3708
153.457,2.4596
153.51,1.96793
153.548,1.71167
153.591,1.52214
153.627,1.44635
153.645,1.43546
153.691,1.48844
153.737,1.65576
153.789,1.97961
153.854,2.55561
154.009,4.20844
154.08,4.68805
154.133,4.80024
154.188,4.6818
154.267,4.17699
154.432,2.76793
154.529,2.12791
154.62,1.67487
154.722,1.27917
154.812,1.01494
154.886,0.849357
154.955,0.739174
155.026,0.662769
155.097,0.618422
155.173,0.600668
155.255,0.612557
155.337,0.659152
155.412,0.74045
155.467,0.835241
155.534,1.00183
155.592,1.20848
155.656,1.52081
155.726,1.97709
155.822,2.78907
155.956,3.94916
156.03,4.3546
156.082,4.45291
156.15,4.32325
156.231,3.84732
156.419,2.32149
156.493,1.8701
156.547,1.63976
156.598,1.49797
156.648,1.42434
156.681,1.41089
156.726,1.43406
156.787,1.54242
156.847,1.74506
156.916,2.10333
156.99,2.65561
157.075,3.51613
157.269,5.78042
157.344,6.33037
157.393,6.44804
157.467,6.21297
157.552,5.39542
157.744,2.76569
157.811,2.0304
157.867,1.56533
157.914,1.26614
157.966,1.0178
158.017,0.842652
158.076,0.701861
158.135,0.609089
158.201,0.544591
158.247,0.516658
158.339,0.490472
158.387,0.488206
158.7,0.523655
159.061,0.480406
159.113,0.47971
159.256,0.481918
159.682,0.465313
159.82,0.426604
160.05,0.329068
160.142,0.3048
160.244,0.292483
160.282,0.291275
160.434,0.299565
160.633,0.33378
160.797,0.382095
160.961,0.455583
161.126,0.562751
161.317,0.736065
161.466,0.912298
161.586,1.11292
161.667,1.31088
161.741,1.57376
161.805,1.89495
161.874,2.37035
161.942,3.00478
162.03,4.04064
162.206,6.32295
162.295,7.06258
162.365,7.25409
162.446,7.07398
162.66,5.83843
162.949,4.84944
163.084,4.06063
163.272,2.79111
163.374,2.28133
163.472,1.96612
163.585,1.75866
164.172,1.18057
164.28,1.11855
164.316,1.11082
164.389,1.12157
164.476,1.19941
164.542,1.32746
164.608,1.54369
164.674,1.87919
164.74,2.36068
164.815,3.10134
165.044,5.79598
165.21,7.40711
165.28,8.53083
165.338,10.0726
165.396,12.3764
165.459,15.8711
165.629,27.1464
165.701,30.0288
165.739,30.4917
165.798,29.5629
165.869,26.1317
166.051,13.0643
166.112,9.52551
166.162,7.23907
166.212,5.53804
166.252,4.48659
166.295,3.6366
166.338,3.00115
166.39,2.44771
166.44,2.06244
166.501,1.73934
166.569,1.49653
166.622,1.36937
166.693,1.26515
166.772,1.22633
166.851,1.26305
166.961,1.41532
167.138,1.69384
167.324,1.88316
167.39,2.03675
167.456,2.30857
167.52,2.72339
167.588,3.34297
167.662,4.25122
167.738,5.48548
167.81,7.04056
167.873,8.87645
167.947,11.7165
168.139,20.8155
168.211,22.7728
168.245,23.0145
168.31,22.1375
168.386,19.2023
168.519,12.3988
168.567,10.5118
168.614,9.2663
168.659,8.77315
168.67,8.7533
168.704,8.95486
168.739,9.54486
168.789,10.9493
168.96,17.7415
169.027,19.2938
169.065,19.5379
169.134,18.6906
169.216,15.9726
169.35,10.5683
169.417,8.55906
169.47,7.4708
169.529,6.71793
169.618,6.15484
169.825,5.22588
170.127,3.59707
170.446,1.90143
170.55,1.46987
170.635,1.21979
170.706,1.07988
170.787,0.986317
170.869,0.957109
170.957,0.999046
171.032,1.10757
171.1,1.28327
171.168,1.5513
171.243,1.96999
171.454,3.45419
171.513,3.74218
171.569,3.87071
171.644,3.79828
171.725,3.44126
171.954,1.92596
172.034,1.51692
172.112,1.22227
172.19,1.01278
172.266,0.870596
172.369,0.738915
172.494,0.642316
172.608,0.590016
172.754,0.556724
172.843,0.550455
173.005,0.561345
173.258,0.622444
173.518,0.726374
173.949,0.9533
174.241,1.06803
174.526,1.24924
174.775,1.30982
174.901,1.43015
175.028,1.66004
175.372,2.50506
175.52,2.70287
175.71,2.81833
175.772,2.97728
175.829,3.28007
175.885,3.80621
175.944,4.64804
176.008,5.92319
176.16,9.50334
176.229,10.5497
176.277,10.7635
176.337,10.3697
176.407,9.08464
176.578,4.54506
176.636,3.31144
176.683,2.53045
176.725,2.00342
176.769,1.59796
176.81,1.32684
176.855,1.12213
176.904,0.975799
176.973,0.844584
177.099,0.701539
177.301,0.525178
177.432,0.442344
177.546,0.397737
177.668,0.373943
177.755,0.368881
177.886,0.37619
178.043,0.406538
178.215,0.468031
178.417,0.578138
178.696,0.751011
178.888,0.823682
179.061,0.874617
179.187,0.958588
179.45,1.25247
179.513,1.27761
179.597,1.24083
179.69,1.1085
179.916,0.639534
179.997,0.509458
180.074,0.418648
180.151,0.355712
180.244,0.30703
180.365,0.271323
180.485,0.254252
180.602,0.249541
180.736,0.256465
180.87,0.278076
180.983,0.311416
181.076,0.355784
181.146,0.407425
181.209,0.478538
181.264,0.574723
181.309,0.687027
181.35,0.829635
181.397,1.04596
181.44,1.30692
181.493,1.73155
181.563,2.43621
181.712,4.11476
181.773,4.59111
181.837,4.77795
181.891,4.65468
181.947,4.2709
182.038,3.30781
182.141,2.12271
182.2,1.56555
182.249,1.20548
182.297,0.946308
182.344,0.761375
182.384,0.651713
182.425,0.57811
182.465,0.533419
182.52,0.508786
182.527,0.5083
182.577,0.521004
182.633,0.571943
182.676,0.64108
182.719,0.74495
182.762,0.898087
182.806,1.1126
182.849,1.40385
182.899,1.84952
182.949,2.43349
183.018,3.44864
183.16,5.84699
183.231,6.72305
183.293,7.06583
183.306,7.07607
183.372,6.79681
183.441,5.98409
183.623,2.98581
183.685,2.16001
183.735,1.6367
183.777,1.30176
183.824,1.02603
183.866,0.844877
183.915,0.698486
183.957,0.615115
184.013,0.547658
184.072,0.51528
184.117,0.509993
184.208,0.536691
184.355,0.641763
184.526,0.759117
184.652,0.831992
184.725,0.915921
184.791,1.05244
184.858,1.27401
184.942,1.66497
185.064,2.29001
185.138,2.53275
185.189,2.5862
185.25,2.51296
185.32,2.26829
185.5,1.39351
185.575,1.11862
185.641,0.953005
185.699,0.862417
185.768,0.802566
185.836,0.779727
185.881,0.777768
186.224,0.843576
186.364,0.819351
186.742,0.627476
186.909,0.57686
187.007,0.56775
187.141,0.579976
187.274,0.621263
187.41,0.697305
187.552,0.821445
187.693,1.00298
187.858,1.28996
188.088,1.73245
188.21,1.88397
188.294,1.92041
188.394,1.88348
188.528,1.72579
188.78,1.35391
188.916,1.2393
188.976,1.22531
189.043,1.24915
189.118,1.35261
189.18,1.5398
189.23,1.78913
189.28,2.15668
189.336,2.74067
189.398,3.61481
189.518,5.75507
189.599,7.09422
189.67,7.78184
189.707,7.88367
189.77,7.62652
189.849,6.6672
190.015,3.90929
190.083,3.01488
190.144,2.43372
190.201,2.05175
190.258,1.79122
190.324,1.59174
190.412,1.43361
190.544,1.31526
190.632,1.29381
190.741,1.34518
190.812,1.4491
190.883,1.63901
190.942,1.88997
191.002,2.25257
191.061,2.75134
191.136,3.59572
191.241,5.13566
191.391,7.42782
191.483,8.32546
191.558,8.53879
191.641,8.23607
191.738,7.33022
192.029,3.56392
192.125,2.55012
192.199,1.93865
192.263,1.54063
192.324,1.25595
192.386,1.05102
192.462,0.879238
192.545,0.765764
192.612,0.708811
192.702,0.664772
192.836,0.645511
192.961,0.670184
193.077,0.730788
193.314,0.915928
193.4,0.956068
193.443,0.960955
193.553,0.919262
193.697,0.7732
193.859,0.593345
193.966,0.512423
194.046,0.475083
194.15,0.450046
194.253,0.443183
194.458,0.457473
194.897,0.51842
195.483,0.542249
195.67,0.582881
195.836,0.659577
196.034,0.807123
196.531,1.27286
196.68,1.47787
196.807,1.74554
197.097,2.58667
197.245,2.86114
197.426,3.04499
197.502,3.28733
197.561,3.67961
197.611,4.22507
197.667,5.14286
197.724,6.43999
197.785,8.29595
197.891,12.3672
197.984,15.9163
198.051,17.7758
198.124,18.5777
198.129,18.5793
198.2,17.8541
198.283,15.5647
198.461,8.97006
198.534,6.84428
198.595,5.52236
198.654,4.61126
198.714,3.96885
198.789,3.46282
198.853,3.21562
198.929,3.1054
198.999,3.16621
199.076,3.41641
199.178,4.0248
199.353,5.22614
199.445,5.50715
199.46,5.51372
199.549,5.3114
199.659,4.63424
199.822,3.47304
199.928,2.95999
200.013,2.71214
200.123,2.57456
200.146,2.57269
200.227,2.66018
200.304,2.92718
200.379,3.41765
200.459,4.22607
200.667,6.92494
200.74,7.49306
200.787,7.60424
200.854,7.37702
200.922,6.74353
201.152,3.56557
201.231,2.71952
201.296,2.2057
201.354,1.86628
201.42,1.59524
201.483,1.43178
201.542,1.34594
201.606,1.31801
201.686,1.37116
201.755,1.49732
201.831,1.73724
201.907,2.10204
201.985,2.62128
202.083,3.49428
202.292,5.66379
202.377,6.2448
202.448,6.409
202.528,6.20389
202.611,5.60173
202.856,3.02961
202.939,2.32716
203.013,1.84957
203.087,1.49722
203.163,1.24058
203.241,1.05926
203.335,0.916815
203.423,0.83408
203.497,0.7908
203.63,0.758596
203.751,0.775874
203.842,0.82481
203.933,0.919884
204.003,1.04297
204.056,1.18084
204.117,1.4178
204.168,1.70708
204.22,2.11469
204.271,2.67982
204.319,3.3933
204.37,4.37323
204.434,5.95606
204.537,9.10447
204.648,12.441
204.718,13.7936
204.774,14.1507
204.836,13.7082
204.907,12.2305
205.099,6.31671
205.162,4.74907
205.214,3.79894
205.257,3.24623
205.294,2.94387
205.337,2.75385
205.366,2.72174
205.41,2.79937
205.461,3.05933
205.529,3.63803
205.63,4.82531
205.822,7.28791
205.945,8.42834
206.065,8.96936
206.082,8.98677
206.191,8.66769
206.302,7.62289
206.428,6.18457
206.491,5.70664
206.55,5.54194
206.609,5.67486
206.691,6.26505
206.838,7.67494
206.926,8.07621
206.94,8.08204
207.022,7.77298
207.107,6.88921
207.32,3.82556
207.397,2.94019
207.461,2.37277
207.525,1.95819
207.587,1.68018
207.656,1.48261
207.716,1.3801
207.795,1.31665
207.832,1.30838
207.905,1.32222
208.052,1.44289
208.215,1.68974
208.662,2.59991
208.865,2.82541
209.148,2.96848
209.303,3.23294
209.506,3.72921
209.592,3.81649
209.708,3.68398
209.832,3.25384
210.051,2.34167
210.178,1.97221
210.291,1.76685
210.368,1.70622
210.44,1.73271
210.513,1.87243
210.58,2.13479
210.648,2.54199
210.736,3.26712
210.889,4.68431
210.978,5.18867
211.032,5.27116
211.104,5.09592
211.198,4.46846
211.365,3.092
211.443,2.63912
211.505,2.41403
211.568,2.29188
211.822,2.15079
211.934,1.96249
212.128,1.42686
212.256,1.08991
212.356,0.895236
212.455,0.764789
212.561,0.686086
212.666,0.655443
212.704,0.654209
212.817,0.677988
212.93,0.74208
213.062,0.869654
213.231,1.11185
213.465,1.47804
213.586,1.58629
213.65,1.60183
213.767,1.55022
213.917,1.36632
214.175,0.990326
214.284,0.876496
214.412,0.797185
214.54,0.778822
214.638,0.807598
214.76,0.893801
215.043,1.19206
215.178,1.26188
215.289,1.24325
215.482,1.09493
215.669,0.938628
215.813,0.867096
215.994,0.839553
216.203,0.869759
216.412,0.957367
216.563,1.07403
216.671,1.20974
216.761,1.38634
216.844,1.64044
216.912,1.97188
216.969,2.38526
217.019,2.89867
217.069,3.60831
217.119,4.57513
217.173,5.95447
217.231,7.96198
217.301,11.055
217.49,21.2386
217.565,24.1894
217.633,25.3067
217.649,25.3216
217.722,24.1923
217.803,21.0688
217.957,13.5616
218.016,11.3181
218.067,10.0435
218.116,9.37606
218.148,9.24593
218.197,9.49073
218.251,10.295
218.323,12.0326
218.5,17.3146
218.586,19.0467
218.655,19.4978
218.738,18.752
218.828,16.4669
219.049,8.48596
219.116,6.55399
219.176,5.26181
219.229,4.46021
219.282,3.97743
219.337,3.79003
219.341,3.7883
219.386,3.87816
219.441,4.23403
219.505,4.99529
219.581,6.31141
219.785,10.6785
219.864,11.784
219.924,12.0771
219.998,11.7189
220.085,10.3858
220.306,5.54918
220.382,4.22209
220.449,3.34338
220.511,2.73743
220.573,2.29812
220.642,1.94301
220.731,1.63927
220.832,1.40696
220.983,1.17855
221.176,0.98093
221.385,0.836051
221.607,0.744015
221.775,0.716946
221.83,0.716355
221.998,0.743609
222.123,0.799746
222.248,0.900645
222.353,1.03649
222.457,1.24404
222.551,1.5163
222.641,1.88301
222.733,2.38503
222.824,3.04149
222.905,3.81352
222.973,4.67575
223.038,5.76431
223.104,7.31934
223.16,9.08009
223.224,11.7451
223.3,15.7709
223.49,27.8104
223.56,30.9593
223.634,32.2452
223.638,32.2462
223.709,31.0792
223.792,27.1983
224.001,13.3461
224.067,9.77153
224.125,7.36746
224.171,5.8664
224.217,4.70885
224.27,3.73625
224.32,3.08215
224.378,2.56059
224.445,2.18378
224.523,1.92639
224.624,1.75199
224.908,1.43763
225.283,0.837841
225.415,0.67797
225.54,0.570326
225.691,0.486747
225.828,0.440719
226.012,0.408099
226.608,0.364194
226.946,0.323356
227.164,0.312915
227.471,0.320672
227.679,0.30901
228.026,0.265756
228.193,0.258406
228.406,0.26745
228.614,0.295332
228.786,0.335886
228.957,0.400243
229.112,0.488411
229.266,0.615011
229.424,0.790212
229.582,1.01991
229.716,1.28248
229.845,1.63097
230.12,2.53573
230.218,2.71339
230.268,2.73751
230.361,2.6516
230.48,2.34188
230.675,1.70951
230.772,1.47426
230.873,1.32793
230.95,1.29174
231.024,1.32849
231.098,1.44818
231.175,1.67535
231.264,2.07254
231.44,3.00844
231.526,3.28364
231.572,3.32179
231.642,3.21692
231.72,2.88676
231.935,1.55907
232.01,1.1987
232.076,0.963355
232.14,0.809192
232.205,0.712438
232.285,0.650766
232.356,0.634764
232.427,0.645304
232.53,0.701391
232.614,0.786668
232.697,0.921079
232.772,1.10228
232.848,1.36427
232.917,1.7037
232.986,2.15126
233.054,2.73494
233.134,3.61838
233.228,4.93641
233.337,6.85893
233.498,10.3161
233.675,14.2403
233.767,15.6993
233.858,16.2508
233.953,15.6387
234.052,13.7698
234.292,7.28347
234.381,5.35625
234.453,4.15994
234.525,3.27679
234.594,2.65525
234.649,2.31106
234.709,2.05379
234.773,1.90702
234.839,1.87727
234.924,1.99454
235.04,2.35393
235.199,2.9094
235.298,3.08604
235.325,3.09653
235.424,2.99348
235.659,2.30264
235.728,2.18191
235.763,2.17051
235.814,2.24102
235.862,2.43303
235.909,2.77196
235.956,3.30499
236.001,4.053
236.046,5.06765
236.098,6.58984
236.162,9.04148
236.28,14.6133
236.378,18.9637
236.447,20.9683
236.508,21.5332
236.581,20.6229
236.662,17.9202
236.841,9.95446
236.908,7.58303
236.957,6.30468
237.003,5.40359
237.062,4.66973
237.132,4.22044
237.22,4.03681
237.38,3.89583
237.493,3.56308
237.658,2.73909
237.813,1.93096
237.924,1.47851
238.02,1.19561
238.114,0.99953
238.206,0.865944
238.299,0.776621
238.422,0.708723
238.545,0.692951
238.622,0.716395
238.698,0.779794
238.762,0.87896
238.822,1.02599
238.885,1.26074
238.949,1.59228
239.022,2.09324
239.154,3.2607
