92-U-237(n,&gamma;) ENDF/B-VII.1
83.2244,4.75002
83.2624,3.90636
83.3081,3.22058
83.3613,2.66963
83.4251,2.20643
83.4935,1.85179
83.5847,1.51676
83.6911,1.24721
83.8188,1.02688
83.9647,0.857731
84.1107,0.742756
84.3235,0.634663
84.5363,0.571219
84.7917,0.53365
84.9806,0.527061
85.2568,0.547215
85.5329,0.607504
85.717,0.678262
85.9118,0.79427
86.0787,0.946937
86.2178,1.13609
86.3292,1.35367
86.4219,1.60713
86.5085,1.93851
86.5827,2.34127
86.6445,2.81802
86.694,3.35989
86.7404,4.10338
86.7775,4.99535
86.8053,5.9601
86.8331,7.32639
86.8579,9.04111
86.8826,11.4335
86.9042,14.2888
86.9265,18.2092
86.9488,23.4064
86.971,30.1949
86.9964,40.2822
87.0223,53.67
87.0527,73.6694
87.0867,101.896
87.1417,158.016
87.211,230.649
87.253,262.143
87.2941,275.217
87.2999,275.426
87.3396,265.824
87.3841,234.93
87.4595,156.735
87.5115,103.999
87.5473,74.3129
87.577,54.8705
87.6035,41.3611
87.627,32.0517
87.6505,24.9135
87.6738,19.5916
87.6963,15.8123
87.7216,12.7691
87.744,10.8781
87.7721,9.30203
87.8058,8.23291
87.8395,7.80745
87.8507,7.78478
87.8889,8.14536
87.9208,9.04857
87.9463,10.3076
87.9717,12.23
87.9972,15.063
88.0195,18.5419
88.0418,23.2293
88.0644,29.5243
88.0891,38.5534
88.1163,51.57
88.1446,69.09
88.1779,95.0146
88.2261,141.426
88.3099,228.393
88.3531,260.149
88.3941,272.788
88.3997,272.976
88.4395,263.499
88.4839,233.199
88.5591,156.258
88.614,101.175
88.6504,71.6182
88.6807,52.2666
88.7066,39.3095
88.7303,30.058
88.7547,22.7862
88.7763,17.89
88.7979,14.1584
88.8195,11.3429
88.8441,8.97674
88.8673,7.36664
88.8942,6.01327
88.9212,5.04896
88.9521,4.25996
88.9891,3.59087
89.0323,3.03959
89.0862,2.55082
89.1556,2.10923
89.2327,1.76319
89.3253,1.4689
89.4301,1.23383
89.5597,1.03239
89.6892,0.892779
89.8527,0.772357
90.0531,0.679237
90.2937,0.618975
90.5497,0.598918
90.8008,0.618394
91.0518,0.681621
91.2192,0.757087
91.3858,0.872056
91.5246,1.01401
91.6634,1.22329
91.7714,1.46157
91.864,1.75241
91.9426,2.1024
92.0074,2.50817
92.0614,2.98471
92.1108,3.6181
92.1478,4.31579
92.1802,5.19745
92.2079,6.27563
92.2342,7.70884
92.2588,9.59043
92.2835,12.1956
92.3051,15.272
92.3267,19.3113
92.3506,25.1966
92.3761,33.4754
92.4015,44.2421
92.4298,59.5232
92.4631,82.4278
92.5063,119.527
92.6062,216.867
92.6506,248.109
92.6941,261.075
92.7,261.265
92.742,251.632
92.7839,225.001
92.853,159.935
92.9122,103.358
92.9499,73.8554
92.9801,54.9875
93.006,42.2256
93.0319,32.3279
93.0579,24.9002
93.0795,20.2845
93.1011,16.8418
93.127,13.9604
93.1512,12.2541
93.172,11.4131
93.1998,11.0791
93.2205,11.3952
93.2463,12.5233
93.2721,14.62
93.2928,17.1702
93.3161,21.2128
93.3393,26.8086
93.3626,34.3258
93.3861,44.2706
93.4123,58.5692
93.4411,78.6934
93.4745,108.144
93.5232,161.005
93.6037,255.417
93.6466,292.807
93.6887,310.218
93.6996,311.014
93.7398,300.414
93.7837,267.221
93.8533,188.153
93.9124,120.122
93.9501,84.5947
93.9807,61.6565
94.0066,46.3582
94.0324,34.4661
94.0557,26.2763
94.0793,19.9848
94.1002,15.751
94.1224,12.3565
94.146,9.71466
94.1695,7.80023
94.193,6.41143
94.2205,5.2548
94.2493,4.40295
94.2859,3.65285
94.3278,3.0669
94.3801,2.56043
94.4507,2.09133
94.5292,1.73042
94.6207,1.4334
94.7306,1.18367
94.8404,1.00642
94.9817,0.845263
95.1517,0.713941
95.3217,0.625968
95.5201,0.559456
95.7074,0.522661
95.957,0.505064
96.2022,0.521648
96.3656,0.554816
96.5699,0.630786
96.7257,0.727518
96.8636,0.858533
96.9785,1.01984
97.0858,1.23987
97.1777,1.51629
97.2543,1.85093
97.3156,2.23638
97.3667,2.70135
97.4101,3.28671
97.4407,3.88566
97.4714,4.74153
97.4982,5.81869
97.5224,7.18836
97.5448,8.92111
97.5671,11.2718
97.5895,14.4448
97.6118,18.6878
97.6348,24.4716
97.6578,32.0375
97.6833,42.9669
97.7089,56.9881
97.7395,78.3613
97.7763,110.741
97.8294,168.2
97.9019,250.256
97.9459,287.21
97.9877,304.133
97.9996,305.046
98.0398,295.045
98.0827,264.521
98.1471,195.224
98.2155,118.579
98.2544,83.0793
98.2847,60.9197
98.3116,45.4584
98.3371,33.9741
98.3601,25.9787
98.3831,19.8359
98.4041,15.535
98.4265,12.08
98.4488,9.51153
98.4712,7.61415
98.4941,6.1807
98.521,4.98206
98.5478,4.13442
98.5823,3.37729
98.6231,2.77325
98.6742,2.2663
98.7355,1.85247
98.8019,1.5365
98.8913,1.23689
98.9806,1.02551
99.0879,0.843769
99.213,0.694103
99.3509,0.577899
99.5195,0.478902
99.7161,0.400183
99.9204,0.344572
100.125,0.306278
100.431,0.269974
100.77,0.250093
101.006,0.245942
101.399,0.256332
101.727,0.284782
101.989,0.326954
102.205,0.382455
102.386,0.451809
102.556,0.548164
102.697,0.66401
102.817,0.805834
102.917,0.971543
103.008,1.17889
103.083,1.41775
103.158,1.75488
103.218,2.14711
103.267,2.61499
103.302,3.10021
103.333,3.6989
103.364,4.55881
103.39,5.61622
103.414,6.98977
103.436,8.67158
103.458,10.9269
103.48,13.9336
103.501,17.7764
103.524,23.0877
103.547,29.9636
103.572,39.805
103.598,53.0414
103.628,72.2405
103.662,99.4732
103.711,148.008
103.803,244.948
103.852,281.659
103.896,294.576
103.9,294.658
103.944,283.468
103.99,250.921
104.07,167.167
104.128,108.529
104.162,79.306
104.194,57.7928
104.221,43.2303
104.246,32.6471
104.271,24.477
104.294,18.8503
104.317,14.4508
104.339,11.3175
104.361,8.96227
104.383,7.20321
104.405,5.85995
104.431,4.72536
104.462,3.82078
104.492,3.19002
104.527,2.66317
104.567,2.25135
104.623,1.83978
104.691,1.49844
104.765,1.23369
104.853,1.00798
104.955,0.819602
105.078,0.661211
105.209,0.542652
105.359,0.445369
105.534,0.365307
105.725,0.304008
105.971,0.249416
106.22,0.211445
106.514,0.180558
106.882,0.155209
107.324,0.137028
107.756,0.127537
108.189,0.12397
108.627,0.126413
109.066,0.135444
109.468,0.151464
109.851,0.17745
110.125,0.206285
110.396,0.24865
110.621,0.300881
110.818,0.367063
110.976,0.442749
111.127,0.545557
111.256,0.670185
111.369,0.824237
111.472,1.02449
111.562,1.27645
111.631,1.55111
111.688,1.86293
111.739,2.26116
111.78,2.72622
111.812,3.24131
111.844,3.96784
111.872,4.86673
111.901,6.1285
111.926,7.73138
111.952,9.92339
111.978,12.8983
112.002,16.6021
112.029,21.9567
112.055,28.9377
112.082,37.7615
112.115,51.9829
112.154,73.1643
112.209,109.619
112.301,173.887
112.352,198.721
112.4,206.819
112.443,200.209
112.493,177.444
112.571,123.391
112.635,79.3063
112.677,55.666
112.708,41.7067
112.737,31.2881
112.763,23.9197
112.789,18.1973
112.816,13.7995
112.841,10.5954
112.867,8.22581
112.893,6.489
112.92,5.18691
112.948,4.19446
112.98,3.39603
113.012,2.8344
113.054,2.32473
113.103,1.92053
113.161,1.58211
113.228,1.30238
113.315,1.04865
113.417,0.842528
113.528,0.684087
113.657,0.554606
113.802,0.452269
113.96,0.373537
114.147,0.308033
114.372,0.253754
114.63,0.212007
114.952,0.178371
115.339,0.154384
115.751,0.14114
116.215,0.137121
116.655,0.142801
117.095,0.159625
117.389,0.179544
117.66,0.207589
117.886,0.241662
118.112,0.291115
118.298,0.350005
118.458,0.421139
118.612,0.518855
118.743,0.636965
118.862,0.792133
118.956,0.962493
119.035,1.16387
119.113,1.4381
119.176,1.76857
119.228,2.16688
119.27,2.64763
119.303,3.1927
119.331,3.85004
119.359,4.77061
119.385,5.9649
119.408,7.42315
119.431,9.3711
119.454,11.9559
119.48,15.6874
119.504,20.3358
119.53,27.0608
119.557,35.7404
119.587,48.5101
119.619,65.3143
119.661,92.869
119.734,151.042
119.808,208.729
119.861,234.368
119.9,240.577
119.947,231.65
119.996,205.624
120.076,142.685
120.142,90.5726
120.183,63.8175
120.217,46.607
120.246,34.7536
120.272,26.3035
120.299,19.7683
120.323,15.257
120.346,11.9716
120.369,9.38517
120.392,7.4343
120.415,5.97247
120.44,4.82673
120.468,3.88716
120.496,3.21636
120.528,2.67023
120.566,2.21713
120.608,1.86621
120.668,1.51912
120.739,1.23385
120.818,1.01376
120.911,0.826696
121.02,0.670916
121.15,0.540212
121.289,0.442591
121.448,0.362687
121.635,0.297134
121.837,0.247145
122.098,0.202872
122.374,0.171133
122.646,0.149568
123.009,0.130208
123.371,0.118359
123.9,0.108086
124.401,0.105182
124.885,0.107476
125.531,0.117592
126.001,0.131975
126.464,0.155052
126.85,0.18489
127.152,0.219205
127.423,0.263131
127.677,0.322864
127.879,0.391391
128.053,0.474329
128.207,0.578234
128.342,0.706701
128.452,0.851833
128.548,1.02869
128.628,1.23171
128.699,1.47885
128.756,1.75271
128.801,2.05648
128.846,2.49054
128.881,2.98453
128.913,3.62154
128.941,4.39906
128.969,5.47249
128.995,6.81186
129.021,8.61069
129.047,11.0089
129.072,14.1707
129.099,18.3955
129.127,24.2716
129.158,32.5468
129.193,44.7321
129.234,62.4173
129.288,91.471
129.384,147.919
129.436,170.629
129.486,181.301
129.5,181.872
129.545,176.203
129.596,157.415
129.675,113.662
129.75,70.9153
129.794,49.9895
129.831,36.3906
129.861,27.4885
129.89,20.9964
129.918,16.0517
129.946,12.3233
129.974,9.56847
130.002,7.56788
130.028,6.2373
130.056,5.21427
130.09,4.34455
130.124,3.78648
130.166,3.38501
130.207,3.17707
130.25,3.10757
130.301,3.19645
130.352,3.4993
130.394,3.99091
130.428,4.6259
130.462,5.58312
130.492,6.79789
130.521,8.49923
130.548,10.6173
130.576,13.4213
130.606,17.5942
130.635,22.6652
130.668,30.3
130.706,41.4614
130.754,59.0304
130.895,119.876
130.949,135.867
131.0,141.17
131.045,136.967
131.102,120.785
131.193,81.5332
131.259,53.3137
131.303,38.0555
131.338,28.3162
131.372,21.0179
131.403,15.8054
131.432,12.1295
131.46,9.34604
131.489,7.27102
131.519,5.70494
131.546,4.61931
131.578,3.71965
131.614,3.00954
131.648,2.53495
131.688,2.13367
131.738,1.78008
131.798,1.48287
131.868,1.23657
131.951,1.02463
132.061,0.829242
132.181,0.680216
132.32,0.557497
132.48,0.458763
132.675,0.374719
132.907,0.306987
133.146,0.258978
133.425,0.220398
133.76,0.189578
134.095,0.169788
134.598,0.15377
135.021,0.149719
135.472,0.154145
135.924,0.1691
136.225,0.187243
136.553,0.218759
136.835,0.261411
137.03,0.304583
137.217,0.363507
137.378,0.435237
137.526,0.528488
137.647,0.635846
137.757,0.773474
137.848,0.930346
137.923,1.10972
137.992,1.3363
138.051,1.61182
138.098,1.92874
138.139,2.32831
138.173,2.80627
138.206,3.47001
138.236,4.28796
138.265,5.42308
138.294,6.94513
138.321,8.88254
138.347,11.4538
138.374,14.8203
138.403,19.4625
138.433,25.8001
138.468,35.3197
138.506,48.4702
138.556,69.7712
138.685,134.085
138.738,153.714
138.791,162.168
138.8,162.353
138.852,155.99
138.909,136.816
139.059,62.8687
139.103,44.9015
139.14,32.9987
139.174,24.2515
139.202,18.5665
139.229,14.3707
139.256,11.1178
139.283,8.63639
139.31,6.76819
139.335,5.45051
139.364,4.31428
139.394,3.49537
139.427,2.8309
139.464,2.32376
139.504,1.94034
139.554,1.61056
139.605,1.37838
139.672,1.15609
139.756,0.960468
139.856,0.796977
139.967,0.671882
140.108,0.563686
140.249,0.491592
140.404,0.439302
140.636,0.396199
140.869,0.383215
141.104,0.396051
141.34,0.437838
141.497,0.487367
141.658,0.565047
141.792,0.661383
141.926,0.804173
142.032,0.970575
142.122,1.17798
142.191,1.40472
142.25,1.68357
142.297,2.00804
142.338,2.42096
142.372,2.91773
142.406,3.60906
142.435,4.46039
142.465,5.63837
142.493,7.21052
142.52,9.20046
142.547,11.825
142.574,15.2381
142.602,19.9112
142.633,26.2424
142.668,35.6743
142.706,48.5893
142.756,69.3101
142.885,130.95
142.938,149.575
142.991,157.578
143.0,157.754
143.052,151.737
143.109,133.56
143.213,83.8061
143.275,55.8832
143.317,40.4305
143.354,29.5526
143.386,22.3187
143.416,16.83
143.446,12.6863
143.473,9.88788
143.5,7.75921
143.525,6.2461
143.55,5.09702
143.581,4.08157
143.611,3.35533
143.646,2.76028
143.686,2.29849
143.732,1.95023
143.792,1.64701
143.867,1.40791
143.948,1.24739
144.054,1.12567
144.159,1.0741
144.195,1.06997
144.292,1.09137
144.414,1.19396
144.512,1.3597
144.585,1.56493
144.639,1.79352
144.686,2.09156
144.726,2.47395
144.759,2.94072
144.793,3.6197
144.82,4.38853
144.848,5.50319
144.876,7.05013
144.9,8.83382
144.924,11.1603
144.952,14.64
144.979,19.0845
145.009,25.5867
145.04,34.3306
145.077,47.3628
145.116,65.1003
145.168,94.1116
145.284,164.789
145.342,189.898
145.396,199.018
145.4,199.064
145.454,191.037
145.507,169.042
145.604,111.02
145.671,71.7864
145.714,51.1078
145.751,37.0972
145.783,27.5409
145.813,20.7118
145.839,15.9929
145.866,12.2445
145.892,9.39914
145.919,7.27002
145.945,5.72821
145.974,4.51233
146.002,3.63524
146.03,3.00059
146.063,2.47246
146.1,2.05994
146.14,1.74629
146.193,1.45793
146.26,1.21268
146.349,0.992444
146.445,0.826689
146.558,0.691134
146.705,0.570454
146.853,0.48933
147.03,0.424288
147.19,0.385419
147.432,0.351971
147.673,0.341229
147.904,0.35014
148.136,0.380354
148.35,0.43475
148.531,0.511621
148.682,0.611339
148.806,0.733558
148.907,0.876419
148.991,1.04451
149.065,1.2546
149.123,1.49466
149.17,1.76931
149.212,2.11289
149.25,2.57986
149.284,3.1646
149.313,3.8791
149.342,4.8621
149.37,6.12433
149.397,7.76035
149.424,9.91805
149.451,12.729
149.481,16.9556
149.514,22.7285
149.546,30.1162
149.585,41.4163
149.632,58.5304
149.712,94.3351
149.793,129.333
149.849,145.743
149.9,150.886
149.954,145.095
150.013,127.135
150.166,59.502
150.214,41.7898
150.252,30.6038
150.286,22.8539
150.316,17.3815
150.346,13.1422
150.373,10.2432
150.402,7.83286
150.432,6.04983
150.461,4.74498
150.49,3.79564
150.521,3.08827
150.556,2.5039
150.591,2.0942
150.631,1.76343
150.678,1.49238
150.745,1.22801
150.826,1.01475
150.926,0.834439
151.047,0.689995
151.188,0.579771
151.309,0.516699
151.49,0.457461
151.671,0.42812
151.802,0.421692
151.977,0.431147
152.152,0.463437
152.316,0.521114
152.461,0.603685
152.581,0.708008
152.685,0.838259
152.778,1.00805
152.855,1.21458
152.912,1.43253
152.963,1.71833
153.005,2.05036
153.041,2.46482
153.075,3.0265
153.105,3.71524
153.136,4.66601
153.166,5.9777
153.191,7.48333
153.218,9.5141
153.246,12.2412
153.277,16.2496
153.308,21.4502
153.343,29.1838
153.382,39.7865
153.429,55.8387
153.513,90.9085
153.594,123.714
153.649,138.473
153.7,143.219
153.752,138.121
153.81,122.119
153.908,81.719
153.979,52.657
154.025,37.643
154.063,27.5762
154.097,20.5241
154.128,15.5309
154.158,11.843
154.185,9.20446
154.213,7.18629
154.24,5.66112
154.268,4.51846
154.298,3.59859
154.328,2.93112
154.363,2.38527
154.4,1.96486
154.437,1.67826
154.485,1.40486
154.545,1.16705
154.616,0.971496
154.702,0.802067
154.805,0.657995
154.918,0.545203
155.063,0.444206
155.218,0.368824
155.404,0.305922
155.621,0.255989
155.889,0.215318
156.164,0.188651
156.509,0.169123
156.885,0.160018
156.986,0.159403
157.333,0.163159
157.68,0.177279
157.994,0.202411
158.239,0.234711
158.443,0.275063
158.637,0.331582
158.804,0.40305
158.947,0.491782
159.066,0.597069
159.168,0.723794
159.26,0.884848
159.328,1.05184
159.396,1.29071
159.447,1.5545
159.493,1.90359
159.529,2.29639
159.565,2.85645
159.596,3.53295
159.626,4.46818
159.656,5.7177
159.686,7.41608
159.716,9.69881
159.746,12.7404
159.777,16.9812
159.809,22.4586
159.844,30.0038
159.887,41.8727
159.938,59.7483
160.083,117.274
160.143,133.715
160.2,139.31
160.252,134.631
160.309,119.871
160.4,84.5876
160.476,54.1083
160.526,38.1338
160.565,27.7907
160.599,20.8762
160.633,15.4892
160.663,11.772
160.694,8.91154
160.721,6.98396
160.749,5.47627
160.779,4.28995
160.809,3.42273
160.838,2.78905
160.872,2.2676
160.912,1.84879
160.952,1.54437
161.004,1.27941
161.06,1.07512
161.136,0.879174
161.228,0.715244
161.341,0.575549
161.46,0.471292
161.586,0.391731
161.753,0.316845
161.943,0.257732
162.148,0.213631
162.352,0.182034
162.604,0.154122
162.893,0.131864
163.183,0.116407
163.573,0.102573
164.048,0.0929253
164.524,0.0888655
164.682,0.0885965
165.233,0.09174
165.601,0.0977749
166.06,0.111471
166.412,0.128959
166.725,0.152751
166.986,0.18215
167.205,0.217574
167.393,0.260296
167.57,0.317248
167.716,0.383193
167.855,0.471482
167.977,0.581453
168.081,0.715563
168.172,0.882031
168.245,1.07668
168.304,1.30662
168.346,1.53759
168.387,1.86375
168.424,2.27213
168.455,2.76003
168.486,3.43124
168.517,4.32795
168.547,5.55198
168.578,7.21005
168.606,9.28508
168.638,12.2595
168.669,16.1373
168.704,21.7023
168.74,29.0841
168.784,40.3583
168.839,57.8982
168.98,109.054
169.042,124.158
169.1,129.293
169.153,125.001
169.211,111.445
169.304,78.9516
169.386,49.3937
169.437,34.8
169.476,25.5835
169.511,19.2389
169.545,14.2928
169.576,10.8427
169.608,8.21864
169.635,6.44838
169.665,5.02595
169.695,3.94326
169.726,3.15085
169.756,2.57103
169.791,2.09328
169.832,1.70214
169.879,1.39604
169.931,1.16286
169.994,0.967878
170.072,0.79713
170.166,0.653032
170.275,0.534356
170.4,0.438537
170.546,0.360007
170.713,0.297569
170.88,0.253625
171.091,0.215064
171.322,0.186678
171.52,0.170242
171.784,0.156445
172.132,0.148966
172.215,0.148713
172.497,0.152193
172.85,0.167193
173.131,0.190573
173.343,0.218116
173.547,0.257097
173.721,0.305414
173.89,0.372991
174.033,0.455873
174.15,0.55185
174.251,0.669403
174.339,0.81085
174.415,0.985908
174.473,1.18057
174.519,1.40401
174.559,1.6779
174.595,2.02416
174.631,2.51923
174.661,3.11824
174.692,3.94726
174.721,5.02976
174.75,6.4942
174.779,8.45567
174.809,11.0482
174.84,14.7093
174.872,19.5898
174.907,26.4504
174.945,35.9158
174.988,49.598
175.05,73.4779
175.174,126.131
175.237,144.974
175.295,151.811
175.3,151.845
175.358,145.843
175.417,129.353
175.516,88.1667
175.589,57.73
175.636,41.511
175.679,29.7987
175.714,22.2265
175.746,16.7697
175.777,12.6296
175.806,9.66897
175.835,7.41013
175.864,5.71172
175.891,4.53147
175.922,3.53885
175.952,2.82095
175.983,2.30107
176.018,1.87645
176.055,1.55888
176.101,1.28692
176.153,1.07359
176.219,0.888985
176.305,0.721903
176.407,0.58445
176.526,0.471893
176.648,0.389757
176.791,0.320578
176.966,0.260552
177.17,0.211788
177.38,0.176491
177.624,0.147323
177.91,0.123621
178.244,0.104692
178.662,0.0893176
179.08,0.0798254
179.482,0.0744488
180.186,0.0714793
180.773,0.0742948
181.165,0.0793589
181.654,0.0908918
182.033,0.105745
182.371,0.125984
182.652,0.151056
182.888,0.181445
183.09,0.21828
183.281,0.26754
183.439,0.324841
183.585,0.39979
183.703,0.484552
183.804,0.58447
183.891,0.702471
183.975,0.864231
184.032,1.01779
184.079,1.19949
184.124,1.44352
184.164,1.75288
184.197,2.12998
184.23,2.63605
184.259,3.27398
184.289,4.14357
184.318,5.32429
184.348,6.91472
184.378,9.0902
184.406,11.7364
184.438,15.5916
184.469,20.552
184.507,28.0381
184.546,38.0855
184.596,54.3071
184.671,83.572
184.779,127.207
184.84,144.174
184.9,149.997
184.956,144.719
185.014,129.716
185.107,92.9675
185.194,57.5619
185.243,41.3173
185.282,30.6483
185.316,23.2814
185.348,17.6488
185.38,13.3318
185.411,10.0158
185.44,7.76185
185.469,5.96045
185.499,4.616
185.528,3.62208
185.558,2.8916
185.586,2.37735
185.619,1.92842
185.659,1.5638
185.698,1.31064
185.743,1.10625
185.797,0.934469
185.867,0.775414
185.951,0.640801
186.047,0.531181
186.165,0.434036
186.294,0.358086
186.451,0.292493
186.642,0.237399
186.845,0.197151
187.081,0.164796
187.303,0.14362
187.612,0.123702
187.921,0.111264
188.229,0.104059
188.613,0.100721
188.986,0.102737
189.359,0.110448
189.732,0.125593
190.058,0.148108
190.32,0.176165
190.535,0.209947
190.729,0.253619
190.905,0.310685
191.055,0.38091
191.188,0.469295
191.296,0.57054
191.392,0.6992
191.468,0.841131
191.53,1.00901
191.579,1.19207
191.622,1.42033
191.665,1.74809
191.703,2.16202
191.735,2.65702
191.767,3.3348
191.798,4.23228
191.83,5.44247
191.861,7.05826
191.894,9.32607
191.927,12.2138
191.963,16.3689
191.998,21.6741
192.039,29.1197
192.092,41.4285
192.176,65.5736
192.277,94.2697
192.34,106.477
192.4,110.606
192.454,107.158
192.515,96.2125
192.604,71.548
192.7,43.5962
192.751,31.1917
192.794,22.8599
192.833,16.931
192.87,12.5795
192.902,9.61336
192.934,7.33242
192.967,5.60932
192.996,4.41915
193.028,3.47289
193.059,2.77419
193.09,2.25925
193.128,1.81487
193.166,1.50117
193.203,1.27467
193.257,1.04693
193.322,0.861569
193.402,0.703306
193.499,0.571975
193.601,0.473362
193.727,0.386426
193.859,0.320436
194.035,0.258631
194.236,0.21012
194.451,0.17417
194.666,0.148631
194.953,0.12487
195.312,0.105615
195.67,0.0936053
196.129,0.0850858
196.646,0.0820882
197.045,0.0840406
197.544,0.0919063
197.943,0.104019
198.291,0.121557
198.584,0.144108
198.828,0.171603
199.054,0.208215
199.237,0.250379
199.39,0.298961
199.548,0.368472
199.75,0.488477
199.951,0.617465
200.0,0.643494
200.0,16.7976
239.106,14.9461
250.0,14.4304
298.883,12.7595
300.0,12.7213
350.0,11.4315
400.0,10.4105
478.212,9.2182
500.0,8.88604
597.765,7.83262
600.0,7.80854
700.0,6.99172
800.0,6.34878
956.424,5.60938
1000.0,5.40341
1195.53,4.77689
1250.0,4.60236
1494.41,4.04734
1500.0,4.03466
1750.0,3.6135
2000.0,3.28474
2391.06,2.91392
2500.0,2.81062
2988.82,2.48483
3000.0,2.47738
3500.0,2.23411
4000.0,2.04498
4782.12,1.84911
5000.0,1.79454
5977.65,1.62937
6000.0,1.6256
7000.0,1.50372
8000.0,1.41385
10000.0,1.28872
10000.0,0.822158
15000.0,0.595402
20000.0,0.481553
30000.0,0.40623
40000.0,0.357922
54888.2,0.310164
75000.0,0.266477
100000.0,0.229231
140000.0,0.190956
200000.0,0.157111
300000.0,0.129121
439106.0,0.114391
650000.0,0.0981781
900000.0,0.0854911
1000000.0,0.0818061
2000000.0,0.0657119
3125000.0,0.038031
3562500.0,0.0290049
4000000.0,0.0218921
4500000.0,0.015894
5000000.0,0.011576
5500000.0,0.00855373
6000000.0,0.00652982
6500000.0,0.00523501
7000000.0,0.00440631
7500000.0,0.00388121
8000000.0,0.0035491
9000000.0,0.0031717
1.2875E7,0.00215612
1.525E7,0.0016421
1.65E7,0.00146085
1.75E7,0.0013707
1.9E7,0.0013063
2.0E7,0.0012958
2.4E7,0.0013403
2.6E7,0.0013034
2.85E7,0.00118013
3.0E7,0.0010779
