92-U-232(n,total fission) ENDF/B-VII.1
245.836,29.1315
245.996,31.0507
246.227,34.0503
246.446,37.1627
246.657,40.4128
246.856,43.7577
247.048,47.2235
247.23,50.764
247.405,54.4066
247.628,59.4446
247.837,64.5906
248.034,69.8188
248.218,75.104
248.391,80.4217
248.629,88.3654
248.848,96.3427
249.045,104.118
249.226,111.804
249.447,121.977
249.64,131.635
249.81,140.711
250.023,153.02
250.202,164.147
250.401,177.492
250.615,192.998
250.807,208.107
251.0,224.4
251.115,207.46
251.229,192.112
251.339,178.254
251.447,165.653
251.552,154.235
251.655,143.818
251.756,134.348
251.854,125.678
251.983,115.196
252.107,105.876
252.228,97.5673
252.345,90.1402
252.458,83.4849
252.568,77.5064
252.675,72.1233
252.778,67.2653
252.878,62.8713
252.975,58.8886
253.069,55.2711
253.205,50.4313
253.334,46.2332
253.458,42.5375
253.575,39.3056
253.688,36.4384
253.794,33.9125
253.897,31.6558
254.028,28.9892
254.151,26.6936
254.266,24.7068
254.374,22.9787
254.475,21.4686
254.615,19.5502
254.743,17.9412
254.858,16.6095
254.964,15.4747
255.093,14.1919
255.206,13.157
255.305,12.3135
255.43,11.329
255.534,10.5657
255.651,9.7761
255.775,8.99544
255.888,8.3463
256.0,7.744
256.635,8.41834
257.219,9.08862
257.912,9.95203
258.542,10.8061
259.095,11.6134
259.807,12.7383
260.204,13.4113
260.9,14.6757
261.62,16.1045
262.112,17.1577
262.704,18.5128
263.0,19.23
263.258,17.8974
263.511,16.6758
263.761,15.5547
264.008,14.5249
264.25,13.5777
264.489,12.7057
264.725,11.902
264.957,11.1605
265.186,10.4758
265.522,9.54542
265.852,8.71451
266.174,7.97473
266.489,7.31121
266.796,6.71799
267.098,6.18378
267.392,5.70427
267.68,5.27078
267.961,4.88021
268.236,4.52582
268.505,4.20537
268.768,3.91358
269.025,3.64882
269.276,3.40693
269.441,3.25775
269.765,2.98286
270.079,2.7387
270.383,2.52124
270.679,2.32706
270.965,2.15322
271.243,1.99721
271.513,1.85686
271.774,1.73031
272.027,1.61594
272.273,1.51237
272.511,1.41836
272.854,1.29333
273.183,1.18384
273.496,1.08857
273.796,1.00445
274.08,0.930688
274.354,0.86507
274.613,0.807113
274.862,0.755208
275.18,0.693705
275.479,0.640603
275.759,0.594517
276.023,0.554328
276.269,0.519121
276.613,0.473833
276.922,0.43654
277.206,0.40491
277.38,0.38671
277.706,0.354763
277.992,0.328981
278.242,0.307964
278.557,0.283424
278.821,0.264395
279.115,0.244704
279.431,0.22523
279.715,0.209033
280.0,0.194
280.154,0.209719
280.305,0.226436
280.454,0.244193
280.6,0.263031
280.745,0.282994
280.887,0.304125
281.027,0.326466
281.165,0.350059
281.301,0.374949
281.435,0.401178
281.567,0.428789
281.697,0.457823
281.825,0.488323
281.951,0.520331
282.136,0.571188
282.317,0.625803
282.494,0.684019
282.667,0.746271
282.836,0.812353
283.002,0.882729
283.163,0.95714
283.321,1.03608
283.475,1.11923
283.626,1.20711
283.773,1.29935
283.917,1.3965
284.057,1.49811
284.195,1.60477
284.373,1.75431
284.547,1.91379
284.716,2.08209
284.88,2.25924
285.038,2.44522
285.192,2.63997
285.341,2.84342
285.485,3.05544
285.625,3.27591
285.761,3.50465
285.893,3.74145
286.02,3.98611
286.204,4.36828
286.379,4.76457
286.547,5.17813
286.706,5.6035
286.859,6.04401
287.004,6.49376
287.143,6.95626
287.321,7.59556
287.488,8.24816
287.644,8.91081
287.791,9.58031
287.928,10.2536
288.118,11.2588
288.292,12.2675
288.448,13.2502
288.592,14.221
288.767,15.5052
288.921,16.7237
289.056,17.8682
289.225,19.4196
289.367,20.8212
289.525,22.5014
289.695,24.4523
289.847,26.3523
290.0,28.4
290.184,26.4771
290.364,24.7203
290.598,22.6167
290.827,20.7352
291.048,19.0619
291.263,17.5698
291.471,16.2358
291.673,15.0401
291.869,13.9659
292.058,12.9984
292.242,12.1251
292.42,11.3351
292.593,10.6189
292.761,9.96828
293.003,9.09764
293.233,8.34225
293.453,7.67711
293.663,7.09533
293.864,6.57908
294.054,6.1242
294.237,5.71772
294.471,5.23729
294.69,4.82362
294.896,4.46553
295.089,4.154
295.27,3.8817
295.52,3.53574
295.749,3.24549
295.955,3.0052
296.144,2.80041
296.375,2.56886
296.578,2.38201
296.755,2.2297
296.979,2.05187
297.166,1.91399
297.374,1.77132
297.597,1.63024
297.799,1.5129
298.0,1.404
298.249,1.52351
298.468,1.6364
298.742,1.79035
298.973,1.93027
299.229,2.099
299.494,2.28846
299.674,2.42736
299.891,2.6052
300.123,2.8096
300.366,3.04086
300.602,3.28303
300.831,3.536
301.052,3.79965
301.267,4.07378
301.475,4.3582
301.677,4.65266
301.872,4.95686
302.155,5.43207
302.424,5.92481
302.682,6.43904
302.926,6.96794
303.161,7.51565
303.384,8.07487
303.598,8.64992
303.871,9.4448
304.127,10.2562
304.368,11.0801
304.594,11.9125
304.805,12.7496
305.097,13.9993
305.365,15.2535
305.606,16.4753
305.827,17.6822
306.098,19.2789
306.335,20.7938
306.543,22.2167
306.804,24.1455
307.023,25.8879
307.267,27.9767
307.529,30.4022
307.764,32.7643
308.0,35.31
308.161,32.5371
308.32,30.0329
308.474,27.7791
308.625,25.736
308.772,23.8905
308.916,22.2116
309.057,20.6897
309.194,19.3006
309.328,18.0371
309.46,16.8801
309.631,15.4805
309.798,14.2354
309.959,13.1248
310.115,12.1316
310.267,11.2411
310.414,10.4409
310.556,9.72002
310.694,9.06918
310.828,8.48026
310.957,7.94623
311.144,7.23321
311.322,6.61615
311.493,6.07414
311.655,5.60115
311.81,5.18238
311.957,4.81416
312.098,4.48578
312.276,4.10432
312.446,3.77089
312.605,3.48295
312.754,3.233
312.894,3.01499
313.025,2.82397
313.208,2.57821
313.372,2.37579
313.522,2.20407
313.701,2.01664
313.863,1.86042
314.005,1.73368
314.187,1.58361
314.289,1.50575
314.466,1.37859
314.65,1.2587
314.775,1.18299
314.925,1.09812
315.0,1.058
315.452,1.14299
315.896,1.23283
316.329,1.32712
316.753,1.42644
317.167,1.53033
317.573,1.63939
318.104,1.79356
318.618,1.95672
319.118,2.12893
319.603,2.31019
320.073,2.50049
320.529,2.69978
320.972,2.90798
321.401,3.12498
321.818,3.35062
322.222,3.58473
322.614,3.82712
323.178,4.20468
323.72,4.6015
324.234,5.01243
324.729,5.44073
325.198,5.88072
325.649,6.33584
326.077,6.80001
326.487,7.27683
327.013,7.93514
327.507,8.6063
327.97,9.28698
328.405,9.97393
328.813,10.664
329.382,11.7042
329.894,12.7244
330.364,13.7386
330.652,14.3981
331.192,15.7211
331.666,16.9782
332.081,18.1603
332.604,19.7647
333.042,21.216
333.53,22.958
334.054,24.9834
334.527,26.9586
335.0,29.09
335.84,26.8868
336.665,24.8911
337.471,23.0897
338.261,21.4521
339.033,19.9686
339.791,18.6155
340.53,17.3856
341.256,16.26
342.206,14.8994
343.128,13.69
344.025,12.6121
344.895,11.6489
345.741,10.786
346.561,10.0111
347.359,9.31347
348.133,8.68406
348.884,8.11492
349.613,7.59916
350.322,7.1308
351.342,6.50744
352.324,5.96113
353.257,5.48543
354.154,5.06511
355.007,4.69625
355.826,4.36793
356.605,4.07776
357.353,3.81773
358.311,3.50942
359.212,3.24303
360.059,3.01168
360.854,2.80981
361.602,2.63286
362.644,2.40507
363.583,2.21737
364.446,2.05806
364.975,1.96634
365.968,1.80525
366.84,1.67516
367.604,1.56904
368.568,1.44506
369.377,1.34886
370.279,1.24924
371.249,1.15066
372.123,1.0686
373.0,0.9924
374.552,1.08025
376.061,1.17277
377.53,1.26994
378.957,1.37175
380.346,1.47816
381.695,1.5891
383.008,1.70451
384.283,1.8243
385.523,1.94838
387.312,2.14173
389.035,2.34505
390.677,2.5557
392.257,2.77536
393.761,3.00112
395.209,3.23474
396.586,3.47311
397.912,3.71806
399.612,4.05641
401.212,4.40151
402.718,4.75167
404.135,5.1052
405.468,5.46049
407.33,5.99624
409.009,6.52199
410.556,7.04486
412.396,7.71876
414.072,8.38577
415.545,9.01652
417.442,9.89598
418.503,10.4223
420.364,11.4117
422.293,12.5305
423.613,13.3556
425.203,14.4177
426.0,14.98
432.31,13.7272
438.181,12.67
443.522,11.7902
448.48,11.0368
454.618,10.1807
460.057,9.48621
464.87,8.91752
470.995,8.25037
476.184,7.73053
482.029,7.19006
486.461,6.80966
493.184,6.27645
500.0,5.785
508.439,5.41768
516.307,5.10119
526.094,4.7392
534.81,4.44359
546.207,4.09109
555.504,3.82919
563.407,3.62293
572.341,3.40627
582.07,3.1885
593.963,2.94548
600.0,2.831
673.537,3.28573
700.0,3.453
723.762,3.22303
749.113,3.0019
766.904,2.8599
788.812,2.69833
800.0,2.621
811.865,2.41574
822.392,2.24937
831.715,2.11322
843.591,1.95361
853.661,1.82933
865.017,1.70021
876.886,1.57659
890.021,1.45196
900.0,1.365
905.946,1.4823
911.556,1.60141
916.847,1.72175
921.836,1.84278
928.749,2.02346
935.137,2.20479
940.912,2.38144
946.242,2.55595
952.8,2.78681
958.576,3.00586
963.659,3.2116
970.221,3.49641
977.12,3.82074
982.79,4.1078
988.902,4.43934
996.287,4.8727
1000.0,5.105
1025.67,4.79793
1050.32,4.52684
1073.98,4.28663
1107.43,3.97658
1139.03,3.71187
1168.18,3.4892
1195.59,3.29667
1229.97,3.07561
1260.87,2.89437
1301.66,2.67735
1335.26,2.51542
1364.04,2.38745
1396.83,2.25258
1432.84,2.11653
1477.27,1.96406
1500.0,1.892
1611.85,2.09807
1795.47,2.45002
2000.0,2.861
2081.82,2.70265
2152.87,2.57687
2234.85,2.44368
2326.15,2.3086
2440.65,2.15633
2500.0,2.084
2616.59,2.30059
2707.58,2.47767
2850.04,2.76919
3000.0,3.095
3464.1,2.98038
4000.0,2.87
4082.78,2.69786
4160.24,2.549
4256.96,2.3781
4343.44,2.23798
4456.99,2.07019
4521.51,1.98228
4636.66,1.83732
4758.48,1.69892
4843.36,1.61059
4947.23,1.51063
5000.0,1.463
5415.17,1.66269
5798.35,1.85542
6000.0,1.96
6168.52,1.84072
6313.19,1.7465
6478.3,1.64722
6660.0,1.54711
6827.89,1.46223
7000.0,1.382
7713.62,1.589
8500.0,1.827
8852.46,1.70784
9231.26,1.59309
9498.78,1.51931
9830.05,1.43526
10000.0,1.395
11955.3,1.42974
12247.4,1.43493
14642.2,1.47066
15000.0,1.476
17320.5,1.43801
20000.0,1.401
23910.6,1.40388
28585.8,1.40733
34175.2,1.41145
37859.8,1.41417
40000.0,1.41502
40000.0,1.415
150000.0,1.44299
200000.0,1.34701
300000.0,1.4
400000.0,1.358
500000.0,1.41001
700000.0,1.78599
850000.0,1.8925
1000000.0,1.986
1200000.0,1.99901
1500000.0,2.283
1800000.0,2.421
3293300.0,2.28762
4000000.0,2.265
5000000.0,2.029
5655250.0,2.06406
6000000.0,2.11399
7000000.0,2.47
8000000.0,2.70905
9000000.0,2.77638
1.4E7,2.57
2.0E7,2.72999
